['Race:7', '', '4', '', 'Quality Stones\nQuality Road', 'Edward J. DeLauro\nLuis Cardenas', '', '30/1']
['Race:7', '', '5', '', "Karen's Cove\nTale of the Cat", 'Chandradat Goberdhan\nErick Fuentes', '', '30/1']
['Race:7', '', '6', '', 'Sicilia Mike\nGirolamo', 'Bonnie Lucas\nEric Cancel', '', '3/1']
['Race:7', '', '7', '', 'Winning Drive\nFlatter', 'Rob Atras\nTrevor McCarthy', '', '7/2']
['Race:8', '', '1', '', 'Love and Love\nGoldencents', 'Michael Miceli\nDylan Davis', '', '2/1']
['Race:8', '', '2', '', 'Customerexperience\nCairo Prince', 'Robert N. Falcone, Jr.\nManuel Franco', '', '5/2']
['Race:8', '', '3', '', 'Flashndynamite\nFlashstorm', 'Michael M. Moore\nKendrick Carmouche', '', '6/1']
['Race:8', '', '5', '', 'Royal Meghan\nUncaptured', 'Fernando Abreu\nJose L. Ortiz', '', '6/1']
['Race:8', '', '6', '', 'Shesalittle Edgy\nCompetitive Edge', 'Gustavo Rodriguez\nJose Lezcano', '', '8/1']
['Race:9', '', '3', '', 'Luca At the Spa\nFreud', 'Steve Klesaris\nEric Cancel', '', '8/1']
['Race:9', '', '1', '', "Karma's Warrior\nWar Dancer", 'Michelle Nevin\nJose Antonio Gomez', '', '8/1']
['Race:9', '', '2', '', 'Sixty Three S\nGiant Surprise', 'Naipaul Chatterpaul\nLuis A. Rodriguez Castro', '', '12/1']
['Race:9', '', '4', '', 'Raw Courage\nDeclaration of War', 'John T. Toscano, Jr.\nDylan Davis', '', '9/2']
['Race:9', '', '5', '', 'Box of Joe\nMidshipman', 'Michael J. Maker\nJavier Castellano', '', '3/1']
['Race:9', '', '6', '', 'Red Jet\nExaggerator', 'Chandradat Goberdhan\nHeman K. Harkie', '', '50/1']
['Race:9', '', '7', '', 'Miztertonic\nMission Impazible', 'Joe Sharp\nTrevor McCarthy', '', '7/2']
['Race:9', '', '8', '', 'Sell Something\nLaoban', 'Gary Sciacca\nLuis Cardenas', '', '15/1']
['Race:9', '', '9', '', 'Pepper King\nMajestic City', 'Robbie G. Davis\nJacqueline A. Davis', '', '30/1']
['Race:9', '', '10', '', "He'sgottashortfuse\nMicromanage", 'James T. Ryerson\nManuel Franco', '', '10/1']
['Race:9', '', '11', '', 'Perfect Banker\nCentral Banker', 'Thomas Albertrani\nJorge A. Vargas, Jr.', '', '12/1']
['Race:9', '', '12', '', 'Royal Time\nNot This Time', 'James W. Ferraro\nJeremy Laprida', '', '20/1']
got to here
['2022-04-30']
https://entries.horseracingnation.com/entries-results/belmont-park/2022-04-30
*** STARTING  : table_scrape() method ***
['Race:1', '', '1', '', 'Corkman\nCurlin', 'Bruce N. Levine\nJose Lezcano', '', '3/1']
